roi_id,source_image,pred1_species,pred1_genus,pred1_conf,pred1_class_idx,pred2_species,pred2_genus,pred2_conf,pred2_class_idx,pred3_species,pred3_genus,pred3_conf,pred3_class_idx,pred4_species,pred4_genus,pred4_conf,pred4_class_idx,pred5_species,pred5_genus,pred5_conf,pred5_class_idx,top1_confidence,top1_top2_gap,top1_genus,top2_genus,genus_agreement,confidence_tier
roi_0133,DSC_5566.JPG,Acacia baileyana F.Muell.,Acacia,0.3311,599,Papaver somniferum L.,Papaver,0.2668,203,Lactuca sativa L.,Lactuca,0.2318,247,Eritrichium nanum (L.) Schrad. ex Gaudin,Eritrichium,0.0502,538,Sedum dasyphyllum L.,Sedum,0.0228,54,0.3311,0.0643,Acacia,Papaver,False,TIER_4_LOW
roi_0134,DSC_5566.JPG,Acacia baileyana F.Muell.,Acacia,0.5351,599,Sedum dasyphyllum L.,Sedum,0.1535,54,Acacia dealbata Link,Acacia,0.091,230,Dalbergia melanoxylon Guill. & Perr.,Dalbergia,0.0655,227,Nothofagus dombeyi (Mirb.) Oerst.,Nothofagus,0.0359,1035,0.5351,0.3816,Acacia,Sedum,False,TIER_3_MODERATE
roi_0135,DSC_5566.JPG,Sedum dasyphyllum L.,Sedum,0.8769,54,Lactuca sativa L.,Lactuca,0.0352,247,Acacia baileyana F.Muell.,Acacia,0.0196,599,Sedum acre L.,Sedum,0.009,46,Hyoscyamus albus L.,Hyoscyamus,0.0089,138,0.8769,0.8417,Sedum,Lactuca,False,TIER_1_HIGH
roi_0136,DSC_5575.JPG,Cucurbita moschata Duchesne,Cucurbita,0.4761,584,Cucurbita pepo L.,Cucurbita,0.3639,313,Acacia dealbata Link,Acacia,0.0466,230,Sedum morganianum E.Walther,Sedum,0.0383,819,Sedum dasyphyllum L.,Sedum,0.0073,54,0.4761,0.1122,Cucurbita,Cucurbita,True,TIER_3_GENUS_OK
roi_0137,DSC_5575.JPG,Acacia baileyana F.Muell.,Acacia,0.8186,599,Cirsium palustre (L.) Scop.,Cirsium,0.0267,171,Acacia mearnsii De Wild.,Acacia,0.0135,232,Egeria densa Planch.,Egeria,0.0103,12,Cereus jamacaru DC.,Cereus,0.0094,336,0.8186,0.7919,Acacia,Cirsium,False,TIER_1_HIGH
roi_0138,DSC_5575.JPG,Acacia dealbata Link,Acacia,0.9665,230,Acacia baileyana F.Muell.,Acacia,0.0306,599,Acacia mearnsii De Wild.,Acacia,0.0007,232,Lavandula dentata L.,Lavandula,0.0004,17,Papaver rhoeas L.,Papaver,0.0002,201,0.9665,0.9359,Acacia,Acacia,True,TIER_1_HIGH
roi_0139,DSC_5575.JPG,Sedum dasyphyllum L.,Sedum,0.7336,54,Lathraea squamaria L.,Lathraea,0.0673,430,Sedum morganianum E.Walther,Sedum,0.0423,819,Sedum sediforme (Jacq.) Pau,Sedum,0.0171,60,Hyoscyamus albus L.,Hyoscyamus,0.0171,138,0.7336,0.6663,Sedum,Lathraea,False,TIER_2_GOOD
roi_0140,DSC_5575.JPG,Acacia baileyana F.Muell.,Acacia,0.332,599,Lavandula latifolia Medik.,Lavandula,0.1702,432,Mercurialis tomentosa L.,Mercurialis,0.0588,442,Pancratium maritimum L.,Pancratium,0.0551,152,Sedum dasyphyllum L.,Sedum,0.048,54,0.332,0.1618,Acacia,Lavandula,False,TIER_4_LOW
roi_0141,DSC_5677.JPG,Kniphofia uvaria (L.) Hook.,Kniphofia,0.66,423,Kniphofia uvaria (L.) Oken,Kniphofia,0.0921,863,Tagetes erecta L.,Tagetes,0.0807,285,Tagetes patula L.,Tagetes,0.0563,243,Calendula officinalis L.,Calendula,0.0287,35,0.66,0.5679000000000001,Kniphofia,Kniphofia,True,TIER_2_GOOD
roi_0143,DSC_5680.JPG,Pelargonium inquinans (L.) Aiton,Pelargonium,0.3646,483,Sedum palmeri S.Watson,Sedum,0.0899,559,Pelargonium zonale (L.) L'Hér.,Pelargonium,0.0841,8,Acalypha wilkesiana Müll.Arg.,Acalypha,0.0425,645,Liriodendron tulipifera L.,Liriodendron,0.0405,434,0.3646,0.2747,Pelargonium,Sedum,False,TIER_4_LOW
roi_0144,DSC_5681.JPG,Anemone alpina L.,Anemone,0.1707,471,Hypericum lanceolatum Lam.,Hypericum,0.1034,665,Limbarda crithmoides (L.) Dumort.,Limbarda,0.0579,45,Dryas octopetala L.,Dryas,0.0578,381,Hypericum richeri Vill.,Hypericum,0.0376,420,0.1707,0.0672999999999999,Anemone,Hypericum,False,TIER_5_UNRELIABLE
roi_0145,DSC_5681.JPG,Dryas octopetala L.,Dryas,0.7584,381,Anemone baldensis L.,Anemone,0.115,474,Anemone alpina L.,Anemone,0.0518,471,Pereskia aculeata Mill.,Pereskia,0.036,698,Hypericum richeri Vill.,Hypericum,0.0077,420,0.7584,0.6434,Dryas,Anemone,False,TIER_2_GOOD
roi_0146,DSC_5681.JPG,Tagetes tenuifolia Cav.,Tagetes,0.2259,341,Dryas octopetala L.,Dryas,0.1984,381,Tagetes erecta L.,Tagetes,0.1686,285,Pereskia aculeata Mill.,Pereskia,0.0977,698,Tagetes patula L.,Tagetes,0.0663,243,0.2259,0.0274999999999999,Tagetes,Dryas,False,TIER_4_LOW
roi_0152,DSC_5683.JPG,Pelargonium inquinans (L.) Aiton,Pelargonium,0.3481,483,Tagetes patula L.,Tagetes,0.0973,243,Tagetes erecta L.,Tagetes,0.0814,285,Pelargonium zonale (L.) L'Hér.,Pelargonium,0.0756,8,Pelargonium zonale (L.) L'Hér. ex Aiton,Pelargonium,0.0587,919,0.3481,0.2508,Pelargonium,Tagetes,False,TIER_4_LOW
roi_0154,DSC_5687.JPG,Punica granatum L.,Punica,0.1982,122,Humulus lupulus L.,Humulus,0.1301,31,Smilax aspera L.,Smilax,0.0702,205,Acacia dealbata Link,Acacia,0.0344,230,Pyracantha coccinea M.Roem.,Pyracantha,0.023,499,0.1982,0.0681,Punica,Humulus,False,TIER_5_UNRELIABLE
roi_0155,DSC_5687.JPG,Pyracantha coccinea M.Roem.,Pyracantha,0.7822,499,Pyracantha rogersiana (A.B.Jacks.) Coltm.-Rog.,Pyracantha,0.13,500,Nandina domestica Thunb.,Nandina,0.0155,706,Pyracantha coccinea M. Roem.,Pyracantha,0.0115,778,Hypericum perforatum L.,Hypericum,0.0089,11,0.7822,0.6522,Pyracantha,Pyracantha,True,TIER_2_GOOD
roi_0157,DSC_5690.JPG,Hypericum perforatum L.,Hypericum,0.149,11,Acacia saligna (Labill.) Wendl.,Acacia,0.1171,1027,Humulus lupulus L.,Humulus,0.1118,31,Sedum kamtschaticum Fisch. & C.A.Mey.,Sedum,0.1004,510,Acacia saligna (Labill.) H.L.Wendl.,Acacia,0.0668,344,0.149,0.0319,Hypericum,Acacia,False,TIER_5_UNRELIABLE
roi_0158,DSC_5691.JPG,Acacia saligna (Labill.) H.L.Wendl.,Acacia,0.4967,344,Narthecium ossifragum (L.) Huds.,Narthecium,0.1911,446,Acacia retinodes Schltdl.,Acacia,0.0858,234,Leersia oryzoides (L.) Sw.,Leersia,0.0245,156,Acacia auriculiformis Benth.,Acacia,0.0217,1021,0.4967,0.3056,Acacia,Narthecium,False,TIER_3_MODERATE
roi_0159,DSC_5691.JPG,Hippophae rhamnoides L.,Hippophae,0.382,412,Hypericum perforatum L.,Hypericum,0.0817,11,Limbarda crithmoides (L.) Dumort.,Limbarda,0.0746,45,Acacia seyal Delile,Acacia,0.0474,90,Pyracantha coccinea M.Roem.,Pyracantha,0.0466,499,0.382,0.3003,Hippophae,Hypericum,False,TIER_4_LOW
roi_0160,DSC_5691.JPG,Helminthotheca echioides (L.) Holub,Helminthotheca,0.1694,40,Acacia dealbata Link,Acacia,0.1687,230,Acacia baileyana F.Muell.,Acacia,0.0787,599,Hypericum perforatum L.,Hypericum,0.0439,11,Nothofagus antarctica (G.Forst.) Oerst.,Nothofagus,0.0259,577,0.1694,0.0007,Helminthotheca,Acacia,False,TIER_5_UNRELIABLE
roi_0161,DSC_5692.JPG,Meum athamanticum Jacq.,Meum,0.1175,146,Limbarda crithmoides (L.) Dumort.,Limbarda,0.0993,45,Empetrum nigrum L.,Empetrum,0.0811,387,Casuarina cunninghamiana Miq.,Casuarina,0.0767,174,Chaerophyllum bulbosum L.,Chaerophyllum,0.0658,534,0.1175,0.0181999999999999,Meum,Limbarda,False,TIER_5_UNRELIABLE
roi_0162,DSC_5692.JPG,Casuarina cunninghamiana Miq.,Casuarina,0.5869,174,Casuarina equisetifolia L.,Casuarina,0.1492,308,Maytenus boaria Molina,Maytenus,0.0689,880,Kigelia africana (Lam.) Benth.,Kigelia,0.0381,649,Acacia koaia Hillebr.,Acacia,0.0304,873,0.5869,0.4377,Casuarina,Casuarina,True,TIER_3_GENUS_OK
roi_0163,DSC_5692.JPG,Cenchrus purpureus (Schumach.) Morrone,Cenchrus,0.6573,195,Cenchrus setaceus (Forssk.) Morrone,Cenchrus,0.1224,196,Narthecium ossifragum (L.) Huds.,Narthecium,0.1096,446,Stanleya pinnata (Pursh) Britton,Stanleya,0.0636,933,Cenchrus ciliaris L.,Cenchrus,0.0049,209,0.6573,0.5349,Cenchrus,Cenchrus,True,TIER_2_GOOD
roi_0164,DSC_5698.JPG,Nandina domestica Thunb.,Nandina,0.7866,706,Aralia elata (Miq.) Seem.,Aralia,0.1695,568,Angelica archangelica L.,Angelica,0.0144,533,Angelica atropurpurea L.,Angelica,0.0106,593,Angelica sylvestris L.,Angelica,0.0081,495,0.7866,0.6171,Nandina,Aralia,False,TIER_2_GOOD
roi_0165,DSC_5701.JPG,Pyracantha coccinea M.Roem.,Pyracantha,0.3461,499,Hypericum patulum Thunb.,Hypericum,0.2093,572,Hypericum calycinum L.,Hypericum,0.141,413,Trifolium dubium Sibth.,Trifolium,0.0776,223,Hypericum androsaemum L.,Hypericum,0.053,68,0.3461,0.1368,Pyracantha,Hypericum,False,TIER_4_LOW
roi_0166,DSC_5703.JPG,Lactuca sativa L.,Lactuca,0.9137,247,Nandina domestica Thunb.,Nandina,0.0285,706,Trifolium dubium Sibth.,Trifolium,0.0153,223,Loropetalum chinense (R. Br.) Oliv.,Loropetalum,0.0113,833,Acalypha wilkesiana Müll.Arg.,Acalypha,0.0043,645,0.9137,0.8852,Lactuca,Nandina,False,TIER_1_HIGH
roi_0167,DSC_5710.JPG,Acacia baileyana F.Muell.,Acacia,0.5467,599,Nothofagus dombeyi (Mirb.) Oerst.,Nothofagus,0.0662,1035,Lavandula stoechas L.,Lavandula,0.0659,88,Acacia dealbata Link,Acacia,0.0321,230,Pyracantha coccinea M.Roem.,Pyracantha,0.023,499,0.5467,0.4805,Acacia,Nothofagus,False,TIER_3_MODERATE
roi_0168,DSC_5710.JPG,Garrya elliptica Douglas ex Lindl.,Garrya,0.218,829,Acacia dealbata Link,Acacia,0.1651,230,Acacia baileyana F.Muell.,Acacia,0.0763,599,Secale cereale L.,Secale,0.0682,208,Acacia mearnsii De Wild.,Acacia,0.0511,232,0.218,0.0529,Garrya,Acacia,False,TIER_4_LOW
roi_0169,DSC_5710.JPG,Acacia dealbata Link,Acacia,0.4735,230,Acacia baileyana F.Muell.,Acacia,0.1235,599,Punica granatum L.,Punica,0.1043,122,Nothofagus antarctica (G.Forst.) Oerst.,Nothofagus,0.0859,577,Nothofagus dombeyi (Mirb.) Oerst.,Nothofagus,0.0304,1035,0.4735,0.35,Acacia,Acacia,True,TIER_3_GENUS_OK
roi_0170,DSC_5710.JPG,Holodiscus discolor (Pursh) Maxim.,Holodiscus,0.166,501,Nothofagus dombeyi (Mirb.) Oerst.,Nothofagus,0.1163,1035,Acacia dealbata Link,Acacia,0.0854,230,Acacia mearnsii De Wild.,Acacia,0.0703,232,Guatteria anteridifera Scharf & Maas,Guatteria,0.0576,604,0.166,0.0497,Holodiscus,Nothofagus,False,TIER_5_UNRELIABLE
roi_0171,DSC_5710.JPG,Acacia baileyana F.Muell.,Acacia,0.3076,599,Casuarina cunninghamiana Miq.,Casuarina,0.1128,174,Nothofagus dombeyi (Mirb.) Oerst.,Nothofagus,0.0888,1035,Acacia dealbata Link,Acacia,0.0722,230,Casuarina equisetifolia L.,Casuarina,0.0529,308,0.3076,0.1947999999999999,Acacia,Casuarina,False,TIER_4_LOW
roi_0172,DSC_5770.JPG,Sedum acre L.,Sedum,0.5296,46,Sedum sexangulare L.,Sedum,0.4201,513,Empetrum nigrum L.,Empetrum,0.0167,387,Nephrolepis exaltata (L.) Schott,Nephrolepis,0.0058,27,Sedum sediforme (Jacq.) Pau,Sedum,0.0043,60,0.5296,0.1094999999999999,Sedum,Sedum,True,TIER_3_GENUS_OK
roi_0173,DSC_5770.JPG,Sedum acre L.,Sedum,0.6646,46,Sedum sexangulare L.,Sedum,0.3259,513,Sedum anglicum Huds.,Sedum,0.0022,186,Sedum album L.,Sedum,0.0022,47,Sedum japonicum Siebold ex Miq.,Sedum,0.0018,1008,0.6646,0.3386999999999999,Sedum,Sedum,True,TIER_2_GOOD
roi_0176,DSC_5779.JPG,Empetrum nigrum L.,Empetrum,0.3597,387,Daphne gnidium L.,Daphne,0.2852,140,Sedum sexangulare L.,Sedum,0.2311,513,Sedum sediforme (Jacq.) Pau,Sedum,0.0291,60,Sedum rupestre L.,Sedum,0.0144,187,0.3597,0.0745,Empetrum,Daphne,False,TIER_4_LOW
roi_0178,DSC_5779.JPG,Casuarina cunninghamiana Miq.,Casuarina,0.2905,174,Trifolium angustifolium L.,Trifolium,0.2211,97,Meum athamanticum Jacq.,Meum,0.1603,146,Casuarina equisetifolia L.,Casuarina,0.0713,308,Trifolium stellatum L.,Trifolium,0.0393,118,0.2905,0.0693999999999999,Casuarina,Trifolium,False,TIER_4_LOW
roi_0179,DSC_578325151.JPG,Pyracantha coccinea M.Roem.,Pyracantha,0.6769,499,Hypericum perforatum L.,Hypericum,0.0847,11,Punica granatum L.,Punica,0.0407,122,Pyracantha rogersiana (A.B.Jacks.) Coltm.-Rog.,Pyracantha,0.0377,500,Nothofagus nitida (Phil.) Krasser,Nothofagus,0.0292,1036,0.6769,0.5922,Pyracantha,Hypericum,False,TIER_2_GOOD
roi_0180,DSC_5783sds.JPG,Acacia dealbata Link,Acacia,0.6116,230,Acacia baileyana F.Muell.,Acacia,0.1685,599,Sedum rupestre L.,Sedum,0.0651,187,Metasequoia glyptostroboides Hu & W.C.Cheng,Metasequoia,0.031,514,Sedum acre L.,Sedum,0.0168,46,0.6116,0.4431,Acacia,Acacia,True,TIER_2_GOOD
roi_0181,DSC_5783sds.JPG,Hypericum perforatum L.,Hypericum,0.3287,11,Acacia caven (Molina) Molina,Acacia,0.1861,1023,Thapsia villosa L.,Thapsia,0.0855,148,Sedum rupestre L.,Sedum,0.0844,187,Hypericum maculatum Crantz,Hypericum,0.0769,417,0.3287,0.1426,Hypericum,Acacia,False,TIER_4_LOW
roi_0182,DSC_839222.JPG,Lamium purpureum L.,Lamium,0.2162,84,Lavandula angustifolia Mill.,Lavandula,0.0886,173,Cenchrus ciliaris L.,Cenchrus,0.0788,209,Lavandula stoechas L.,Lavandula,0.0696,88,Trifolium angustifolium L.,Trifolium,0.0376,97,0.2162,0.1276,Lamium,Lavandula,False,TIER_4_LOW
roi_0183,DSC_8392666.JPG,Hypericum patulum Thunb.,Hypericum,0.3713,572,Barbarea vulgaris R.Br.,Barbarea,0.2419,598,Barbarea verna (Mill.) Asch.,Barbarea,0.0553,235,Hypericum x hidcoteense Hilling ex Geerinck,Hypericum,0.0312,573,Tagetes lucida Cav.,Tagetes,0.0307,804,0.3713,0.1294,Hypericum,Barbarea,False,TIER_4_LOW
roi_0184,DSC_8394124.JPG,Acacia dealbata Link,Acacia,0.9816,230,Acacia baileyana F.Muell.,Acacia,0.0055,599,Acacia retinodes Schltdl.,Acacia,0.0035,234,Acacia pycnantha Benth.,Acacia,0.0035,233,Sedum acre L.,Sedum,0.0027,46,0.9816,0.9761,Acacia,Acacia,True,TIER_1_HIGH
roi_0185,DSC_8394124.JPG,Sedum acre L.,Sedum,0.3883,46,Sedum sediforme (Jacq.) Pau,Sedum,0.1767,60,Acacia mearnsii De Wild.,Acacia,0.1414,232,Sedum japonicum Siebold ex Miq.,Sedum,0.0688,1008,Acacia dealbata Link,Acacia,0.0461,230,0.3883,0.2115999999999999,Sedum,Sedum,True,TIER_4_LOW
roi_0186,DSC_8394124.JPG,Noccaea rotundifolia (L.) Moench,Noccaea,0.2266,451,Sedum dasyphyllum L.,Sedum,0.1082,54,Eritrichium nanum (L.) Schrad. ex Gaudin,Eritrichium,0.0466,538,Papaver rhaeticum Leresche,Papaver,0.0395,479,Sedum sediforme (Jacq.) Pau,Sedum,0.0392,60,0.2266,0.1183999999999999,Noccaea,Sedum,False,TIER_4_LOW
roi_0187,DSC_8400.JPG,Anemone hepatica L.,Anemone,0.9749,481,Hepatica nobilis Mill.,Hepatica,0.0078,1060,Atocion rupestre (L.) B.Oxelman,Atocion,0.0073,340,Anthericum liliago L.,Anthericum,0.0021,153,Anemone blanda Schott & Kotschy,Anemone,0.0008,567,0.9749,0.9671,Anemone,Hepatica,False,TIER_1_HIGH
roi_0188,DSC_8400.JPG,Anemone hepatica L.,Anemone,0.9997,481,Hepatica nobilis Mill.,Hepatica,0.0003,1060,Sedum dasyphyllum L.,Sedum,0.0,54,Noccaea rotundifolia (L.) Moench,Noccaea,0.0,451,Sedum villosum L.,Sedum,0.0,180,0.9997,0.9994,Anemone,Hepatica,False,TIER_1_HIGH
roi_0189,DSC_8404.JPG,Helminthotheca echioides (L.) Holub,Helminthotheca,0.4587,40,Acalypha crenata Hochst. ex A. Rich.,Acalypha,0.1476,290,Mercurialis perennis L.,Mercurialis,0.0622,66,Lapsana communis L.,Lapsana,0.0488,245,Myosoton aquaticum (L.) Moench,Myosoton,0.0332,170,0.4587,0.3111,Helminthotheca,Acalypha,False,TIER_3_MODERATE
roi_0191,DSC_8404.JPG,Phalaris aquatica L.,Phalaris,0.3299,211,Kniphofia uvaria (L.) Hook.,Kniphofia,0.2088,423,Phalaris paradoxa L.,Phalaris,0.1658,215,Phalaris minor Retz.,Phalaris,0.1309,214,Kniphofia uvaria (L.) Oken,Kniphofia,0.0345,863,0.3299,0.1211,Phalaris,Kniphofia,False,TIER_4_LOW
roi_0194,DSC_8407.JPG,Sedum album L.,Sedum,0.1547,47,Sedum hispanicum L.,Sedum,0.1478,216,Lavandula angustifolia Mill.,Lavandula,0.1257,173,Limbarda crithmoides (L.) Dumort.,Limbarda,0.1173,45,Sedum dasyphyllum L.,Sedum,0.0677,54,0.1547,0.0069,Sedum,Sedum,True,TIER_5_UNRELIABLE
roi_0195,DSC_8407.JPG,Papaver rhaeticum Leresche,Papaver,0.3328,479,Papaver alpinum L.,Papaver,0.2634,475,Barbarea rupicola Moris,Barbarea,0.159,597,Sedum makinoi Maxim.,Sedum,0.0318,1009,Nymphoides peltata (S.G.Gmel.) Kuntze,Nymphoides,0.0171,453,0.3328,0.0693999999999999,Papaver,Papaver,True,TIER_4_LOW
roi_0197,DSC_8408.JPG,Lamium purpureum L.,Lamium,0.4078,84,Lamium maculatum (L.) L.,Lamium,0.1068,428,Lamium hybridum Vill.,Lamium,0.0503,83,Tradescantia virginiana L.,Tradescantia,0.0502,519,Tradescantia pallida (Rose) D.R.Hunt,Tradescantia,0.0348,686,0.4078,0.301,Lamium,Lamium,True,TIER_3_GENUS_OK
roi_0198,DSC_8408.JPG,Lavandula stoechas L.,Lavandula,0.4867,88,Lavandula dentata L.,Lavandula,0.2065,17,Calendula arvensis L.,Calendula,0.1229,351,Fibigia clypeata (L.) Medik.,Fibigia,0.0441,63,Hypericum tomentosum L.,Hypericum,0.0389,79,0.4867,0.2802,Lavandula,Lavandula,True,TIER_3_GENUS_OK
roi_0204,DSC_8626.JPG,Anemone pulsatilla L.,Anemone,0.9938,487,Anemone halleri All.,Anemone,0.0037,480,Anemone patens L.,Anemone,0.0023,850,Anemone montana Hoppe,Anemone,0.0001,485,Anemone pratensis L.,Anemone,0.0001,554,0.9938,0.9901,Anemone,Anemone,True,TIER_1_HIGH
roi_0205,DSC_8626.JPG,Anemone pulsatilla L.,Anemone,0.9982,487,Anemone patens L.,Anemone,0.0007,850,Anemone halleri All.,Anemone,0.0006,480,Lithodora fruticosa (L.) Griseb.,Lithodora,0.0002,30,Anemone montana Hoppe,Anemone,0.0001,485,0.9982,0.9975,Anemone,Anemone,True,TIER_1_HIGH
roi_0206,DSC_8626.JPG,Anemone pulsatilla L.,Anemone,0.5416,487,Tradescantia virginiana L.,Tradescantia,0.1632,519,Lavandula angustifolia Mill.,Lavandula,0.0414,173,Anemone halleri All.,Anemone,0.039,480,Anemone patens L.,Anemone,0.0341,850,0.5416,0.3783999999999999,Anemone,Tradescantia,False,TIER_3_MODERATE
roi_0207,DSC_8626.JPG,Anemone pulsatilla L.,Anemone,0.9681,487,Anemone rubra Lam.,Anemone,0.0217,488,Anemone montana Hoppe,Anemone,0.0059,485,Anemone halleri All.,Anemone,0.0023,480,Anemone patens L.,Anemone,0.0016,850,0.9681,0.9464,Anemone,Anemone,True,TIER_1_HIGH
roi_0208,DSC_8626.JPG,Anemone pulsatilla L.,Anemone,0.342,487,Cirsium vulgare (Savi) Ten.,Cirsium,0.2423,4,Lamium purpureum L.,Lamium,0.101,84,Anemone halleri All.,Anemone,0.0944,480,Tradescantia pallida (Rose) D.R.Hunt,Tradescantia,0.0579,686,0.342,0.0997,Anemone,Cirsium,False,TIER_4_LOW
roi_0210,DSC_8628.JPG,Anemone alpina L.,Anemone,0.9137,471,Anemone ranunculoides L.,Anemone,0.0521,532,Papaver alpinum L.,Papaver,0.0156,475,Anemone baldensis L.,Anemone,0.0028,474,Hypericum richeri Vill.,Hypericum,0.0021,420,0.9137,0.8615999999999999,Anemone,Anemone,True,TIER_1_HIGH
roi_0211,DSC_8630.JPG,Trifolium repens L.,Trifolium,0.1525,226,Angelica sylvestris L.,Angelica,0.0292,495,Fragaria vesca L.,Fragaria,0.022,238,Nymphaea odorata Aiton,Nymphaea,0.0166,770,Tradescantia zebrina Bosse,Tradescantia,0.0141,561,0.1525,0.1232999999999999,Trifolium,Angelica,False,TIER_5_UNRELIABLE
roi_0212,DSC_8630.JPG,Punica granatum L.,Punica,0.0631,122,Smilax aspera L.,Smilax,0.0615,205,Phyllanthus phillyreifolius Poir.,Phyllanthus,0.0429,677,Nandina domestica Thunb.,Nandina,0.0339,706,Patzkea paniculata (L.) G.H.Loos,Patzkea,0.0237,345,0.0631,0.0016,Punica,Smilax,False,TIER_5_UNRELIABLE
roi_0213,DSC_8630.JPG,Anemone alpina L.,Anemone,0.996,471,Anemone baldensis L.,Anemone,0.0026,474,Anemone vernalis L.,Anemone,0.0012,492,Anemone pulsatilla L.,Anemone,0.0,487,Dryas octopetala L.,Dryas,0.0,381,0.996,0.9934,Anemone,Anemone,True,TIER_1_HIGH
roi_0214,DSC_8634.JPG,Anemone alpina L.,Anemone,0.9671,471,Anemone vernalis L.,Anemone,0.0264,492,Anemone baldensis L.,Anemone,0.0039,474,Liriodendron tulipifera L.,Liriodendron,0.0015,434,Limnanthes douglasii R.Br.,Limnanthes,0.0002,433,0.9671,0.9407,Anemone,Anemone,True,TIER_1_HIGH
roi_0215,DSC_8635.JPG,Hippophae rhamnoides L.,Hippophae,0.0477,412,Punica granatum L.,Punica,0.0354,122,Nandina domestica Thunb.,Nandina,0.0288,706,Acacia retinodes Schltdl.,Acacia,0.0272,234,Phyllanthus urinaria L.,Phyllanthus,0.0223,614,0.0477,0.0122999999999999,Hippophae,Punica,False,TIER_5_UNRELIABLE
roi_0216,DSC_8635.JPG,Anemone alpina L.,Anemone,0.7575,471,Anemone vernalis L.,Anemone,0.2217,492,Anemone pulsatilla L.,Anemone,0.0074,487,Anemone baldensis L.,Anemone,0.0051,474,Anemone narcissiflora L.,Anemone,0.002,531,0.7575,0.5357999999999999,Anemone,Anemone,True,TIER_2_GOOD
roi_0217,DSC_8636.JPG,Anemone vernalis L.,Anemone,0.4953,492,Anemone pulsatilla L.,Anemone,0.2963,487,Anemone halleri All.,Anemone,0.0651,480,Anemone alpina L.,Anemone,0.0404,471,Anemone nemorosa L.,Anemone,0.0324,486,0.4953,0.199,Anemone,Anemone,True,TIER_3_GENUS_OK
roi_0218,DSC_8636.JPG,Lamium purpureum L.,Lamium,0.5859,84,Tradescantia pallida (Rose) D.R.Hunt,Tradescantia,0.3209,686,Lamium hybridum Vill.,Lamium,0.047,83,Lamium maculatum (L.) L.,Lamium,0.0196,428,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.0058,537,0.5859,0.2649999999999999,Lamium,Tradescantia,False,TIER_3_MODERATE
roi_0219,DSC_8636.JPG,Papaver alpinum L.,Papaver,0.6642,475,Anemone alpina L.,Anemone,0.1689,471,Alcea rosea L.,Alcea,0.0527,123,Anemone vernalis L.,Anemone,0.0247,492,Lactuca serriola L.,Lactuca,0.0168,248,0.6642,0.4953,Papaver,Anemone,False,TIER_2_GOOD
roi_0220,DSC_8636.JPG,Papaver alpinum L.,Papaver,0.4978,475,Kniphofia linearifolia Baker,Kniphofia,0.0909,323,Papaver croceum Ledeb.,Papaver,0.0731,476,Neolamarckia cadamba (Roxb.) Bosser,Neolamarckia,0.0437,721,Papaver nudicaule L.,Papaver,0.0298,774,0.4978,0.4069,Papaver,Kniphofia,False,TIER_3_MODERATE
roi_0221,DSC_8636.JPG,Anemone pulsatilla L.,Anemone,0.5119,487,Tradescantia pallida (Rose) D.R.Hunt,Tradescantia,0.4605,686,Anemone halleri All.,Anemone,0.0093,480,Tradescantia pallida (Rose) D.R. Hunt,Tradescantia,0.0048,191,Tradescantia zebrina Bosse,Tradescantia,0.0027,561,0.5119,0.0514,Anemone,Tradescantia,False,TIER_3_MODERATE
roi_0222,DSC_8636.JPG,Papaver alpinum L.,Papaver,0.9127,475,Papaver nudicaule L.,Papaver,0.0229,774,Papaver croceum Ledeb.,Papaver,0.0198,476,Neolamarckia cadamba (Roxb.) Bosser,Neolamarckia,0.0059,721,Anemone alpina L.,Anemone,0.0041,471,0.9127,0.8897999999999999,Papaver,Papaver,True,TIER_1_HIGH
roi_0223,DSC_8636.JPG,Anemone pulsatilla L.,Anemone,0.712,487,Anemone halleri All.,Anemone,0.1384,480,Anemone hupehensis (Lemoine) Lemoine,Anemone,0.0658,527,Anemone vernalis L.,Anemone,0.0553,492,Anemone sylvestris L.,Anemone,0.0087,490,0.712,0.5736,Anemone,Anemone,True,TIER_2_GOOD
roi_0224,DSC_8636.JPG,Trifolium pratense L.,Trifolium,0.3268,112,Freesia alba (G.L.Mey.) Grumbleton,Freesia,0.2006,551,Lathraea squamaria L.,Lathraea,0.0741,430,Freesia refracta (Jacq.) Klatt,Freesia,0.066,189,Freesia x hybrida L.H.Bailey,Freesia,0.0622,400,0.3268,0.1261999999999999,Trifolium,Freesia,False,TIER_4_LOW
roi_0225,DSC_8636.JPG,Lamium maculatum (L.) L.,Lamium,0.4167,428,Lamium purpureum L.,Lamium,0.3562,84,Anemone pulsatilla L.,Anemone,0.1257,487,Lamium garganicum L.,Lamium,0.0141,82,Anemone nemorosa L.,Anemone,0.0118,486,0.4167,0.0605,Lamium,Lamium,True,TIER_3_GENUS_OK
roi_0226,DSC_8637.JPG,Anemone pulsatilla L.,Anemone,0.8532,487,Tradescantia pallida (Rose) D.R.Hunt,Tradescantia,0.0832,686,Lamium purpureum L.,Lamium,0.0203,84,Lamium amplexicaule L.,Lamium,0.0199,16,Tradescantia pallida (Rose) D.R. Hunt,Tradescantia,0.0054,191,0.8532,0.77,Anemone,Tradescantia,False,TIER_1_HIGH
