roi_id,source_image,pred1_species,pred1_genus,pred1_conf,pred1_class_idx,pred2_species,pred2_genus,pred2_conf,pred2_class_idx,pred3_species,pred3_genus,pred3_conf,pred3_class_idx,pred4_species,pred4_genus,pred4_conf,pred4_class_idx,pred5_species,pred5_genus,pred5_conf,pred5_class_idx,top1_confidence,top1_top2_gap,top1_genus,top2_genus,genus_agreement,confidence_tier
roi_0133,DSC_5566.JPG,Hyoscyamus albus L.,Hyoscyamus,0.418,138,Sedum sediforme (Jacq.) Pau,Sedum,0.2229,60,Acacia baileyana F.Muell.,Acacia,0.0991,599,Papaver alpinum L.,Papaver,0.0838,475,Eritrichium nanum (L.) Schrad. ex Gaudin,Eritrichium,0.0579,538,0.418,0.1951,Hyoscyamus,Sedum,False,TIER_3_MODERATE
roi_0134,DSC_5566.JPG,Dalbergia melanoxylon Guill. & Perr.,Dalbergia,0.771,227,Acacia baileyana F.Muell.,Acacia,0.1372,599,Acacia dealbata Link,Acacia,0.0315,230,Hyoscyamus albus L.,Hyoscyamus,0.0139,138,Liriodendron tulipifera L.,Liriodendron,0.0112,434,0.771,0.6338,Dalbergia,Acacia,False,TIER_2_GOOD
roi_0135,DSC_5566.JPG,Lactuca serriola L.,Lactuca,0.1445,248,Garrya elliptica Douglas ex Lindl.,Garrya,0.128,829,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.124,537,Liriodendron tulipifera L.,Liriodendron,0.1024,434,Perovskia atriplicifolia Benth.,Perovskia,0.0882,576,0.1445,0.0164999999999999,Lactuca,Garrya,False,TIER_5_UNRELIABLE
roi_0136,DSC_5575.JPG,Sedum morganianum E.Walther,Sedum,0.5819,819,Acacia dealbata Link,Acacia,0.0932,230,Cucurbita moschata Duchesne,Cucurbita,0.0624,584,Sedum burrito Moran,Sedum,0.0474,1001,Cucurbita maxima Duchesne,Cucurbita,0.0466,371,0.5819,0.4886999999999999,Sedum,Acacia,False,TIER_3_MODERATE
roi_0137,DSC_5575.JPG,Elodea canadensis Michx.,Elodea,0.3375,160,Nothofagus pumilio (Poepp. & Endl.) Krasser,Nothofagus,0.1513,838,Nothofagus betuloides (Mirb.) Oerst.,Nothofagus,0.1392,1034,Acacia drepanolobium Harms ex Y. Sjöstedt,Acacia,0.0719,267,Egeria densa Planch.,Egeria,0.0582,12,0.3375,0.1862,Elodea,Nothofagus,False,TIER_4_LOW
roi_0138,DSC_5575.JPG,Acacia baileyana F.Muell.,Acacia,0.8348,599,Acacia dealbata Link,Acacia,0.094,230,Elodea canadensis Michx.,Elodea,0.0345,160,Papaver alpinum L.,Papaver,0.0038,475,Sedum acre L.,Sedum,0.0038,46,0.8348,0.7408,Acacia,Acacia,True,TIER_1_HIGH
roi_0139,DSC_5575.JPG,Acacia baileyana F.Muell.,Acacia,0.2286,599,Acacia mearnsii De Wild.,Acacia,0.1473,232,Sedum morganianum E.Walther,Sedum,0.0654,819,Sedum sediforme (Jacq.) Pau,Sedum,0.0593,60,Casuarina cunninghamiana Miq.,Casuarina,0.0533,174,0.2286,0.0813,Acacia,Acacia,True,TIER_4_LOW
roi_0140,DSC_5575.JPG,Mercurialis tomentosa L.,Mercurialis,0.2162,442,Hyoscyamus albus L.,Hyoscyamus,0.1188,138,Acacia baileyana F.Muell.,Acacia,0.0723,599,Stoebe passerinoides (Lam.) Willd.,Stoebe,0.0624,684,Cirsium vulgare (Savi) Ten.,Cirsium,0.0398,4,0.2162,0.0974,Mercurialis,Hyoscyamus,False,TIER_4_LOW
roi_0141,DSC_5677.JPG,Kniphofia uvaria (L.) Hook.,Kniphofia,0.5428,423,Kniphofia uvaria (L.) Oken,Kniphofia,0.3974,863,Kniphofia linearifolia Baker,Kniphofia,0.0073,323,Acalypha wilkesiana Müll.Arg.,Acalypha,0.0049,645,Pelargonium inquinans (L.) Aiton,Pelargonium,0.0041,483,0.5428,0.1453999999999999,Kniphofia,Kniphofia,True,TIER_3_GENUS_OK
roi_0143,DSC_5680.JPG,Humulus lupulus L.,Humulus,0.7473,31,Pelargonium inquinans (L.) Aiton,Pelargonium,0.0885,483,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.0525,537,Liriodendron tulipifera L.,Liriodendron,0.0413,434,Pelargonium zonale (L.) L'Hér. ex Aiton,Pelargonium,0.0109,919,0.7473,0.6587999999999999,Humulus,Pelargonium,False,TIER_2_GOOD
roi_0144,DSC_5681.JPG,Hypericum androsaemum L.,Hypericum,0.3581,68,Limbarda crithmoides (L.) Dumort.,Limbarda,0.0905,45,Dryas octopetala L.,Dryas,0.08,381,Hypericum balearicum L.,Hypericum,0.0463,327,Daphne alpina L.,Daphne,0.0318,376,0.3581,0.2675999999999999,Hypericum,Limbarda,False,TIER_4_LOW
roi_0145,DSC_5681.JPG,Dryas octopetala L.,Dryas,0.6958,381,Anemone alpina L.,Anemone,0.1624,471,Anemone baldensis L.,Anemone,0.054,474,Hypericum richeri Vill.,Hypericum,0.0392,420,Eucryphia cordifolia Cav.,Eucryphia,0.0173,821,0.6958,0.5334,Dryas,Anemone,False,TIER_2_GOOD
roi_0146,DSC_5681.JPG,Anemone alpina L.,Anemone,0.3392,471,Diatelia tuberaria (L.) Demoly,Diatelia,0.2168,190,Dryas octopetala L.,Dryas,0.1041,381,Papaver nudicaule L.,Papaver,0.0779,774,Tagetes tenuifolia Cav.,Tagetes,0.0615,341,0.3392,0.1224,Anemone,Diatelia,False,TIER_4_LOW
roi_0152,DSC_5683.JPG,Pelargonium inquinans (L.) Aiton,Pelargonium,0.6521,483,Pelargonium graveolens L'Hér.,Pelargonium,0.1211,2,Humulus lupulus L.,Humulus,0.0919,31,Liriodendron tulipifera L.,Liriodendron,0.0148,434,Pelargonium zonale (L.) L'Hér. ex Aiton,Pelargonium,0.0147,919,0.6521,0.531,Pelargonium,Pelargonium,True,TIER_2_GOOD
roi_0154,DSC_5687.JPG,Holodiscus discolor (Pursh) Maxim.,Holodiscus,0.1857,501,Aralia spinosa L.,Aralia,0.1518,917,Nandina domestica Thunb.,Nandina,0.1238,706,Punica granatum L.,Punica,0.1188,122,Pyracantha coccinea M.Roem.,Pyracantha,0.0784,499,0.1857,0.0339,Holodiscus,Aralia,False,TIER_5_UNRELIABLE
roi_0155,DSC_5687.JPG,Pyracantha coccinea M.Roem.,Pyracantha,0.5729,499,Hypericum perforatum L.,Hypericum,0.1614,11,Hypericum calycinum L.,Hypericum,0.0355,413,Hypericum androsaemum L.,Hypericum,0.0255,68,Pyracantha rogersiana (A.B.Jacks.) Coltm.-Rog.,Pyracantha,0.0239,500,0.5729,0.4115,Pyracantha,Hypericum,False,TIER_3_MODERATE
roi_0157,DSC_5690.JPG,Humulus lupulus L.,Humulus,0.7917,31,Aralia spinosa L.,Aralia,0.1416,917,Acalypha wilkesiana Müll.Arg.,Acalypha,0.0247,645,Nothofagus dombeyi (Mirb.) Oerst.,Nothofagus,0.0064,1035,Lamium galeobdolon (L.) L.,Lamium,0.0056,172,0.7917,0.6500999999999999,Humulus,Aralia,False,TIER_2_GOOD
roi_0158,DSC_5691.JPG,Acacia saligna (Labill.) H.L.Wendl.,Acacia,0.7267,344,Acacia retinodes Schltdl.,Acacia,0.1876,234,Acacia saligna (Labill.) Wendl.,Acacia,0.0614,1027,Acacia confluens Maiden & Blakeley,Acacia,0.0062,1025,Leersia oryzoides (L.) Sw.,Leersia,0.0038,156,0.7267,0.5391,Acacia,Acacia,True,TIER_2_GOOD
roi_0159,DSC_5691.JPG,Limbarda crithmoides (L.) Dumort.,Limbarda,0.2486,45,Acacia nilotica (L.) Delile,Acacia,0.1402,693,Hippophae rhamnoides L.,Hippophae,0.0993,412,Acacia seyal Delile,Acacia,0.094,90,Daphne gnidium L.,Daphne,0.0602,140,0.2486,0.1084,Limbarda,Acacia,False,TIER_4_LOW
roi_0160,DSC_5691.JPG,Nothofagus antarctica (G.Forst.) Oerst.,Nothofagus,0.4038,577,Nephrolepis exaltata (L.) Schott,Nephrolepis,0.0714,27,Acacia dealbata Link,Acacia,0.0351,230,Sedum acre L.,Sedum,0.0302,46,Acacia caven (Molina) Molina,Acacia,0.0298,1023,0.4038,0.3324,Nothofagus,Nephrolepis,False,TIER_3_MODERATE
roi_0161,DSC_5692.JPG,Limbarda crithmoides (L.) Dumort.,Limbarda,0.3982,45,Empetrum nigrum L.,Empetrum,0.3819,387,Daphne gnidium L.,Daphne,0.0614,140,Acacia seyal Delile,Acacia,0.0236,90,Sedum rupestre L.,Sedum,0.019,187,0.3982,0.0162999999999999,Limbarda,Empetrum,False,TIER_4_LOW
roi_0162,DSC_5692.JPG,Metasequoia glyptostroboides Hu & W.C.Cheng,Metasequoia,0.303,514,Casuarina cunninghamiana Miq.,Casuarina,0.151,174,Acacia mearnsii De Wild.,Acacia,0.1273,232,Acacia dealbata Link,Acacia,0.0762,230,Metasequoia glyptostroboides Hu & W.C. Cheng,Metasequoia,0.0636,914,0.303,0.152,Metasequoia,Casuarina,False,TIER_4_LOW
roi_0163,DSC_5692.JPG,Cenchrus purpureus (Schumach.) Morrone,Cenchrus,0.5123,195,Narthecium ossifragum (L.) Huds.,Narthecium,0.2522,446,Acacia saligna (Labill.) H.L.Wendl.,Acacia,0.0608,344,Cenchrus setaceus (Forssk.) Morrone,Cenchrus,0.0567,196,Leersia oryzoides (L.) Sw.,Leersia,0.0418,156,0.5123,0.2601,Cenchrus,Narthecium,False,TIER_3_MODERATE
roi_0164,DSC_5698.JPG,Lactuca alpina (L.) Benth. & Hook.f.,Lactuca,0.8586,424,Lactuca alpina (L.) A.Gray,Lactuca,0.073,991,Aralia hispida Vent.,Aralia,0.0201,775,Galega orientalis Lam.,Galega,0.0192,401,Osmunda regalis L.,Osmunda,0.0079,28,0.8586,0.7856000000000001,Lactuca,Lactuca,True,TIER_1_HIGH
roi_0165,DSC_5701.JPG,Trifolium dubium Sibth.,Trifolium,0.2046,223,Sedum alpestre Vill.,Sedum,0.0537,508,Empetrum nigrum L.,Empetrum,0.0492,387,Sedum acre L.,Sedum,0.0455,46,Hypericum triquetrifolium Turra,Hypericum,0.0447,177,0.2046,0.1509,Trifolium,Sedum,False,TIER_4_LOW
roi_0166,DSC_5703.JPG,Sedum caeruleum L.,Sedum,0.7576,51,Loropetalum chinense (R. Br.) Oliv.,Loropetalum,0.0288,833,Nandina domestica Thunb.,Nandina,0.0257,706,Hypericum perforatum L.,Hypericum,0.0166,11,Acalypha wilkesiana Müll.Arg.,Acalypha,0.016,645,0.7576,0.7288,Sedum,Loropetalum,False,TIER_2_GOOD
roi_0167,DSC_5710.JPG,Acacia baileyana F.Muell.,Acacia,0.3687,599,Acacia dealbata Link,Acacia,0.1564,230,Perovskia atriplicifolia Benth.,Perovskia,0.1061,576,Elodea canadensis Michx.,Elodea,0.0371,160,Lavandula angustifolia Mill.,Lavandula,0.0327,173,0.3687,0.2123,Acacia,Acacia,True,TIER_4_LOW
roi_0168,DSC_5710.JPG,Nothofagus pumilio (Poepp. & Endl.) Krasser,Nothofagus,0.1876,838,Eritrichium nanum (L.) Schrad. ex Gaudin,Eritrichium,0.1165,538,Elodea canadensis Michx.,Elodea,0.0895,160,Nothofagus betuloides (Mirb.) Oerst.,Nothofagus,0.0551,1034,Nothofagus antarctica (G.Forst.) Oerst.,Nothofagus,0.0368,577,0.1876,0.0710999999999999,Nothofagus,Eritrichium,False,TIER_5_UNRELIABLE
roi_0169,DSC_5710.JPG,Nothofagus dombeyi (Mirb.) Oerst.,Nothofagus,0.2221,1035,Acacia baileyana F.Muell.,Acacia,0.0825,599,Nothofagus antarctica (G.Forst.) Oerst.,Nothofagus,0.0707,577,Hippophae rhamnoides L.,Hippophae,0.0614,412,Eritrichium nanum (L.) Schrad. ex Gaudin,Eritrichium,0.0503,538,0.2221,0.1396,Nothofagus,Acacia,False,TIER_4_LOW
roi_0170,DSC_5710.JPG,Metasequoia glyptostroboides Hu & W.C.Cheng,Metasequoia,0.5608,514,Acacia mangium Willd.,Acacia,0.0965,307,Aralia spinosa L.,Aralia,0.0517,917,Nephrolepis exaltata (L.) Schott,Nephrolepis,0.0451,27,Nothofagus antarctica (G.Forst.) Oerst.,Nothofagus,0.0335,577,0.5608,0.4642999999999999,Metasequoia,Acacia,False,TIER_3_MODERATE
roi_0171,DSC_5710.JPG,Acacia baileyana F.Muell.,Acacia,0.4775,599,Acacia dealbata Link,Acacia,0.1873,230,Acacia mearnsii De Wild.,Acacia,0.1225,232,Nothofagus dombeyi (Mirb.) Oerst.,Nothofagus,0.0738,1035,Eritrichium nanum (L.) Schrad. ex Gaudin,Eritrichium,0.0201,538,0.4775,0.2902,Acacia,Acacia,True,TIER_3_GENUS_OK
roi_0172,DSC_5770.JPG,Sedum acre L.,Sedum,0.4287,46,Empetrum nigrum L.,Empetrum,0.2234,387,Limbarda crithmoides (L.) Dumort.,Limbarda,0.1575,45,Sedum sexangulare L.,Sedum,0.1336,513,Meum athamanticum Jacq.,Meum,0.0142,146,0.4287,0.2053,Sedum,Empetrum,False,TIER_3_MODERATE
roi_0173,DSC_5770.JPG,Sedum acre L.,Sedum,0.8353,46,Sedum sexangulare L.,Sedum,0.1551,513,Meum athamanticum Jacq.,Meum,0.0046,146,Sedum anglicum Huds.,Sedum,0.0017,186,Empetrum nigrum L.,Empetrum,0.0016,387,0.8353,0.6802,Sedum,Sedum,True,TIER_1_HIGH
roi_0176,DSC_5779.JPG,Meum athamanticum Jacq.,Meum,0.7284,146,Daphne gnidium L.,Daphne,0.0835,140,Sedum rupestre L.,Sedum,0.0393,187,Empetrum nigrum L.,Empetrum,0.0203,387,Adonis annua L.,Adonis,0.0121,132,0.7284,0.6449,Meum,Daphne,False,TIER_2_GOOD
roi_0178,DSC_5779.JPG,Meum athamanticum Jacq.,Meum,0.5922,146,Casuarina cunninghamiana Miq.,Casuarina,0.2866,174,Adonis vernalis L.,Adonis,0.046,596,Casuarina equisetifolia L.,Casuarina,0.0402,308,Adonis aestivalis L.,Adonis,0.007,131,0.5922,0.3055999999999999,Meum,Casuarina,False,TIER_3_MODERATE
roi_0179,DSC_578325151.JPG,Pyracantha coccinea M.Roem.,Pyracantha,0.2901,499,Hypericum perforatum L.,Hypericum,0.2482,11,Liriodendron tulipifera L.,Liriodendron,0.0845,434,Guaiacum officinale L.,Guaiacum,0.0423,299,Acacia dealbata Link,Acacia,0.0369,230,0.2901,0.0419,Pyracantha,Hypericum,False,TIER_4_LOW
roi_0180,DSC_5783sds.JPG,Acacia dealbata Link,Acacia,0.73,230,Acacia baileyana F.Muell.,Acacia,0.1918,599,Liriodendron tulipifera L.,Liriodendron,0.0173,434,Acacia caven (Molina) Molina,Acacia,0.012,1023,Guaiacum sanctum L.,Guaiacum,0.0047,865,0.73,0.5382,Acacia,Acacia,True,TIER_2_GOOD
roi_0181,DSC_5783sds.JPG,Sedum rupestre L.,Sedum,0.4064,187,Sedum forsterianum Sm.,Sedum,0.3505,55,Hypericum perforatum L.,Hypericum,0.1239,11,Sedum acre L.,Sedum,0.0449,46,Acacia dealbata Link,Acacia,0.0255,230,0.4064,0.0559,Sedum,Sedum,True,TIER_3_GENUS_OK
roi_0182,DSC_839222.JPG,Lavandula angustifolia Mill.,Lavandula,0.3389,173,Lamium purpureum L.,Lamium,0.2172,84,Cenchrus ciliaris L.,Cenchrus,0.084,209,Lavandula latifolia Medik.,Lavandula,0.0528,432,Cirsium arvense (L.) Scop.,Cirsium,0.0415,3,0.3389,0.1216999999999999,Lavandula,Lamium,False,TIER_4_LOW
roi_0183,DSC_8392666.JPG,Trifolium campestre Schreb.,Trifolium,0.3603,100,Melilotus altissimus Thuill.,Melilotus,0.1042,438,Nymphoides peltata (S.G.Gmel.) Kuntze,Nymphoides,0.065,453,Melilotus officinalis (L.) Lam.,Melilotus,0.051,439,Mecardonia procumbens (Mill.) Small,Mecardonia,0.0482,305,0.3603,0.2561,Trifolium,Melilotus,False,TIER_4_LOW
roi_0184,DSC_8394124.JPG,Acacia dealbata Link,Acacia,0.9855,230,Acacia baileyana F.Muell.,Acacia,0.0075,599,Acacia pycnantha Benth.,Acacia,0.0014,233,Sedum acre L.,Sedum,0.0014,46,Acacia retinodes Schltdl.,Acacia,0.0012,234,0.9855,0.978,Acacia,Acacia,True,TIER_1_HIGH
roi_0185,DSC_8394124.JPG,Acacia dealbata Link,Acacia,0.6146,230,Sedum japonicum Siebold ex Miq.,Sedum,0.1062,1008,Tagetes erecta L.,Tagetes,0.1005,285,Acacia mearnsii De Wild.,Acacia,0.0601,232,Sedum acre L.,Sedum,0.0503,46,0.6146,0.5084000000000001,Acacia,Sedum,False,TIER_2_GOOD
roi_0186,DSC_8394124.JPG,Sedum acre L.,Sedum,0.191,46,Sedum sediforme (Jacq.) Pau,Sedum,0.1829,60,Daphne laureola L.,Daphne,0.0545,141,Lactuca sativa L.,Lactuca,0.0305,247,Hyoscyamus albus L.,Hyoscyamus,0.025,138,0.191,0.0080999999999999,Sedum,Sedum,True,TIER_5_UNRELIABLE
roi_0187,DSC_8400.JPG,Anemone hepatica L.,Anemone,0.4838,481,Anthericum liliago L.,Anthericum,0.2796,153,Mertensia maritima (L.) Gray,Mertensia,0.0477,764,Anthericum ramosum L.,Anthericum,0.0293,498,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.0292,537,0.4838,0.2042,Anemone,Anthericum,False,TIER_3_MODERATE
roi_0188,DSC_8400.JPG,Anemone hepatica L.,Anemone,0.9866,481,Hepatica nobilis Mill.,Hepatica,0.0126,1060,Atocion rupestre (L.) B.Oxelman,Atocion,0.0002,340,Anemone nemorosa L.,Anemone,0.0002,486,Anemone blanda Schott & Kotschy,Anemone,0.0001,567,0.9866,0.974,Anemone,Hepatica,False,TIER_1_HIGH
roi_0189,DSC_8404.JPG,Myosoton aquaticum (L.) Moench,Myosoton,0.7282,170,Helminthotheca echioides (L.) Holub,Helminthotheca,0.0804,40,Hypericum elodes L.,Hypericum,0.0449,415,Acalypha crenata Hochst. ex A. Rich.,Acalypha,0.0226,290,Calendula arvensis L.,Calendula,0.0188,351,0.7282,0.6477999999999999,Myosoton,Helminthotheca,False,TIER_2_GOOD
roi_0191,DSC_8404.JPG,Phalaris minor Retz.,Phalaris,0.2919,214,Trifolium rubens L.,Trifolium,0.166,175,Clethra alnifolia L.,Clethra,0.1246,570,Trifolium incarnatum L.,Trifolium,0.1101,104,Phalaris aquatica L.,Phalaris,0.1091,211,0.2919,0.1258999999999999,Phalaris,Trifolium,False,TIER_4_LOW
roi_0194,DSC_8407.JPG,Daucus carota L.,Daucus,0.5585,204,Sedum sediforme (Jacq.) Pau,Sedum,0.0352,60,Tetraclinis articulata (Vahl) Mast.,Tetraclinis,0.032,581,Limbarda crithmoides (L.) Dumort.,Limbarda,0.0269,45,Calendula arvensis M.Bieb.,Calendula,0.0247,899,0.5585,0.5233,Daucus,Sedum,False,TIER_3_MODERATE
roi_0195,DSC_8407.JPG,Nymphoides peltata (S.G.Gmel.) Kuntze,Nymphoides,0.9095,453,Nymphaea alba L.,Nymphaea,0.023,126,Papaver alpinum L.,Papaver,0.0218,475,Sedum makinoi Maxim.,Sedum,0.0083,1009,Tagetes erecta L.,Tagetes,0.0066,285,0.9095,0.8865,Nymphoides,Nymphaea,False,TIER_1_HIGH
roi_0197,DSC_8408.JPG,Daphne cneorum L.,Daphne,0.2826,377,Daphne odora Thunb.,Daphne,0.2608,860,Hebe andersonii (Lindl. & J. Paxton) Cockayne,Hebe,0.0858,1056,Lamium maculatum (L.) L.,Lamium,0.0673,428,Daphne sericea Vahl,Daphne,0.0569,585,0.2826,0.0218,Daphne,Daphne,True,TIER_4_LOW
roi_0198,DSC_8408.JPG,Lavandula stoechas L.,Lavandula,0.7748,88,Limbarda crithmoides (L.) Dumort.,Limbarda,0.0892,45,Hypericum tomentosum L.,Hypericum,0.0331,79,Sedum spathulifolium Hook.,Sedum,0.0142,782,Sedum rupestre L.,Sedum,0.0102,187,0.7748,0.6856,Lavandula,Limbarda,False,TIER_2_GOOD
roi_0204,DSC_8626.JPG,Anemone pulsatilla L.,Anemone,0.9253,487,Lamium maculatum (L.) L.,Lamium,0.0415,428,Lamium purpureum L.,Lamium,0.009,84,Anemone montana Hoppe,Anemone,0.0055,485,Anemone patens L.,Anemone,0.0048,850,0.9253,0.8838,Anemone,Lamium,False,TIER_1_HIGH
roi_0205,DSC_8626.JPG,Anemone pulsatilla L.,Anemone,0.994,487,Anemone patens L.,Anemone,0.0045,850,Anemone halleri All.,Anemone,0.0009,480,Anemone rubra Lam.,Anemone,0.0001,488,Anemone montana Hoppe,Anemone,0.0001,485,0.994,0.9895,Anemone,Anemone,True,TIER_1_HIGH
roi_0206,DSC_8626.JPG,Lavandula angustifolia Mill.,Lavandula,0.309,173,Lathraea clandestina L.,Lathraea,0.1887,429,Lithodora fruticosa (L.) Griseb.,Lithodora,0.0632,30,Lupinus polyphyllus Lindl.,Lupinus,0.0506,263,Oncostema peruviana (L.) Speta,Oncostema,0.0476,159,0.309,0.1202999999999999,Lavandula,Lathraea,False,TIER_4_LOW
roi_0207,DSC_8626.JPG,Anemone pulsatilla L.,Anemone,0.6184,487,Anemone halleri All.,Anemone,0.2204,480,Anemone patens L.,Anemone,0.0539,850,Anemone rubra Lam.,Anemone,0.0403,488,Anemone montana Hoppe,Anemone,0.0243,485,0.6184,0.3979999999999999,Anemone,Anemone,True,TIER_2_GOOD
roi_0208,DSC_8626.JPG,Anemone pulsatilla L.,Anemone,0.3684,487,Cirsium vulgare (Savi) Ten.,Cirsium,0.2768,4,Lupinus polyphyllus Lindl.,Lupinus,0.063,263,Anemone halleri All.,Anemone,0.0358,480,Lithodora fruticosa (L.) Griseb.,Lithodora,0.0298,30,0.3684,0.0916,Anemone,Cirsium,False,TIER_4_LOW
roi_0210,DSC_8628.JPG,Anemone alpina L.,Anemone,0.9389,471,Anemone baldensis L.,Anemone,0.0205,474,Anemone multifida Poir.,Anemone,0.0088,751,Ophrys lutea Cav.,Ophrys,0.004,165,Limbarda crithmoides (L.) Dumort.,Limbarda,0.0036,45,0.9389,0.9184,Anemone,Anemone,True,TIER_1_HIGH
roi_0211,DSC_8630.JPG,Phyllanthus phillyreifolius Poir.,Phyllanthus,0.0713,677,Daphne gnidium L.,Daphne,0.0544,140,Chaerophyllum bulbosum L.,Chaerophyllum,0.0398,534,Achyranthes aspera L.,Achyranthes,0.0298,29,Diervilla lonicera Mill.,Diervilla,0.0232,739,0.0713,0.0169,Phyllanthus,Daphne,False,TIER_5_UNRELIABLE
roi_0212,DSC_8630.JPG,Smilax aspera L.,Smilax,0.3188,205,Trifolium arvense L.,Trifolium,0.0557,98,Sedum album L.,Sedum,0.0473,47,Punica granatum L.,Punica,0.0393,122,Tetraclinis articulata (Vahl) Mast.,Tetraclinis,0.0329,581,0.3188,0.2631,Smilax,Trifolium,False,TIER_4_LOW
roi_0213,DSC_8630.JPG,Anemone alpina L.,Anemone,0.994,471,Anemone baldensis L.,Anemone,0.0042,474,Calochortus gunnisonii S. Watson,Calochortus,0.0004,939,Anemone vernalis L.,Anemone,0.0004,492,Nymphaea alba L.,Nymphaea,0.0002,126,0.994,0.9898,Anemone,Anemone,True,TIER_1_HIGH
roi_0214,DSC_8634.JPG,Anemone alpina L.,Anemone,0.9073,471,Nymphaea alba L.,Nymphaea,0.0247,126,Freesia refracta (Jacq.) Klatt,Freesia,0.0158,189,Anemone baldensis L.,Anemone,0.0117,474,Freesia alba (G.L.Mey.) Grumbleton,Freesia,0.0082,551,0.9073,0.8826,Anemone,Nymphaea,False,TIER_1_HIGH
roi_0215,DSC_8635.JPG,Anemone alpina L.,Anemone,0.1376,471,Anemone pulsatilla L.,Anemone,0.0562,487,Cenchrus ciliaris L.,Cenchrus,0.0558,209,Anemone rubra Lam.,Anemone,0.0539,488,Lactuca saligna L.,Lactuca,0.0447,43,0.1376,0.0814,Anemone,Anemone,True,TIER_5_UNRELIABLE
roi_0216,DSC_8635.JPG,Anemone alpina L.,Anemone,0.888,471,Anemone baldensis L.,Anemone,0.0258,474,Nymphaea alba L.,Nymphaea,0.0248,126,Cereus hexagonus (L.) Mill.,Cereus,0.0215,634,Freesia refracta (Jacq.) Klatt,Freesia,0.0083,189,0.888,0.8622,Anemone,Anemone,True,TIER_1_HIGH
roi_0217,DSC_8636.JPG,Anemone vernalis L.,Anemone,0.6462,492,Anemone pulsatilla L.,Anemone,0.2339,487,Anemone halleri All.,Anemone,0.0982,480,Anemone rubra Lam.,Anemone,0.0052,488,Anemone pratensis L.,Anemone,0.0037,554,0.6462,0.4123,Anemone,Anemone,True,TIER_2_GOOD
roi_0218,DSC_8636.JPG,Anemone pulsatilla L.,Anemone,0.799,487,Lamium maculatum (L.) L.,Lamium,0.0363,428,Lamium purpureum L.,Lamium,0.0343,84,Anemone halleri All.,Anemone,0.0276,480,Anemone rubra Lam.,Anemone,0.0199,488,0.799,0.7627,Anemone,Lamium,False,TIER_2_GOOD
roi_0219,DSC_8636.JPG,Papaver alpinum L.,Papaver,0.8898,475,Anemone alpina L.,Anemone,0.0271,471,Alcea rosea L.,Alcea,0.0245,123,Trifolium campestre Schreb.,Trifolium,0.0057,100,Lactuca serriola L.,Lactuca,0.0052,248,0.8898,0.8627,Papaver,Anemone,False,TIER_1_HIGH
roi_0220,DSC_8636.JPG,Trifolium montanum L.,Trifolium,0.9311,108,Papaver somniferum L.,Papaver,0.0217,203,Papaver alpinum L.,Papaver,0.0159,475,Lactuca serriola L.,Lactuca,0.0058,248,Trifolium badium Schreb.,Trifolium,0.0058,549,0.9311,0.9094,Trifolium,Papaver,False,TIER_1_HIGH
roi_0221,DSC_8636.JPG,Anemone pulsatilla L.,Anemone,0.8657,487,Lamium maculatum (L.) L.,Lamium,0.0285,428,Anemone rubra Lam.,Anemone,0.0283,488,Anemone halleri All.,Anemone,0.0238,480,Anemone vernalis L.,Anemone,0.0163,492,0.8657,0.8372,Anemone,Lamium,False,TIER_1_HIGH
roi_0222,DSC_8636.JPG,Papaver alpinum L.,Papaver,0.9263,475,Papaver somniferum L.,Papaver,0.0157,203,Papaver croceum Ledeb.,Papaver,0.0103,476,Trifolium montanum L.,Trifolium,0.0067,108,Trifolium badium Schreb.,Trifolium,0.0065,549,0.9263,0.9106,Papaver,Papaver,True,TIER_1_HIGH
roi_0223,DSC_8636.JPG,Anemone pulsatilla L.,Anemone,0.5274,487,Anemone vernalis L.,Anemone,0.2802,492,Anemone rubra Lam.,Anemone,0.0962,488,Anemone halleri All.,Anemone,0.0677,480,Anemone patens L.,Anemone,0.0122,850,0.5274,0.2471999999999999,Anemone,Anemone,True,TIER_3_GENUS_OK
roi_0224,DSC_8636.JPG,Anemone pulsatilla L.,Anemone,0.4244,487,Anemone vernalis L.,Anemone,0.1108,492,Freesia refracta (Jacq.) Klatt,Freesia,0.067,189,Anemone patens L.,Anemone,0.0623,850,Anemone rubra Lam.,Anemone,0.0507,488,0.4244,0.3136,Anemone,Anemone,True,TIER_3_GENUS_OK
roi_0225,DSC_8636.JPG,Lamium purpureum L.,Lamium,0.9495,84,Lamium hybridum Vill.,Lamium,0.0311,83,Lamium maculatum (L.) L.,Lamium,0.0064,428,Anemone vernalis L.,Anemone,0.0055,492,Anemone pulsatilla L.,Anemone,0.0022,487,0.9495,0.9184,Lamium,Lamium,True,TIER_1_HIGH
roi_0226,DSC_8637.JPG,Anemone pulsatilla L.,Anemone,0.6044,487,Anemone vernalis L.,Anemone,0.1354,492,Anemone rubra Lam.,Anemone,0.0558,488,Anemone pratensis L.,Anemone,0.0384,554,Anemone halleri All.,Anemone,0.0355,480,0.6044,0.4690000000000001,Anemone,Anemone,True,TIER_2_GOOD
